Date,Hour,Minute,Permit Type,Spaces Left
2023-10-16,16,32,Pay-By-Space,23
2023-10-16,16,47,Gold Permit,71
2023-10-16,16,47,Gold Permit,31
2023-10-16,16,47,Gold Permit,0
2023-10-16,16,47,Orange Permit,72
2023-10-16,16,47,Orange Permit,23
2023-10-16,16,47,Purple Permit,17
2023-10-16,16,47,Pay-By-Space,25
2023-10-16,17,7,Gold Permit,76
2023-10-16,17,7,Gold Permit,47
2023-10-16,17,7,Gold Permit,0
2023-10-16,17,7,Orange Permit,88
2023-10-16,17,7,Orange Permit,32
2023-10-16,17,7,Purple Permit,21
2023-10-16,17,7,Pay-By-Space,28
2023-10-16,17,25,Gold Permit,89
2023-10-16,17,25,Gold Permit,60
2023-10-16,17,25,Gold Permit,0
2023-10-16,17,25,Orange Permit,95
2023-10-16,17,25,Orange Permit,48
2023-10-16,17,25,Purple Permit,21
2023-10-16,17,25,Pay-By-Space,31
2023-10-16,17,32,Gold Permit,90
2023-10-16,17,32,Gold Permit,65
2023-10-16,17,32,Gold Permit,0
2023-10-16,17,32,Orange Permit,96
2023-10-16,17,32,Orange Permit,52
2023-10-16,17,32,Purple Permit,21
2023-10-16,17,32,Pay-By-Space,29
2023-10-16,17,47,Gold Permit,96
2023-10-16,17,47,Gold Permit,71
2023-10-16,17,47,Gold Permit,0
2023-10-16,17,47,Orange Permit,102
2023-10-16,17,47,Orange Permit,48
2023-10-16,17,47,Purple Permit,23
2023-10-16,17,47,Pay-By-Space,30
2023-10-16,18,7,Gold Permit,102
2023-10-16,18,7,Gold Permit,79
2023-10-16,18,7,Gold Permit,0
2023-10-16,18,7,Orange Permit,111
2023-10-16,18,7,Orange Permit,53
2023-10-16,18,7,Purple Permit,26
2023-10-16,18,7,Pay-By-Space,28
2023-10-16,18,20,Gold Permit,109
2023-10-16,18,20,Gold Permit,87
2023-10-16,18,20,Gold Permit,0
2023-10-16,18,20,Orange Permit,117
2023-10-16,18,20,Orange Permit,52
2023-10-16,18,20,Purple Permit,26
2023-10-16,18,20,Pay-By-Space,29
2023-10-16,18,32,Gold Permit,115
2023-10-16,18,32,Gold Permit,89
2023-10-16,18,32,Gold Permit,0
2023-10-16,18,32,Orange Permit,118
2023-10-16,18,32,Orange Permit,53
2023-10-16,18,32,Purple Permit,26
2023-10-16,18,32,Pay-By-Space,30
2023-10-16,18,47,Gold Permit,120
2023-10-16,18,47,Gold Permit,93
2023-10-16,18,47,Gold Permit,0
2023-10-16,18,47,Orange Permit,121
2023-10-16,18,47,Orange Permit,59
2023-10-16,18,47,Purple Permit,26
2023-10-16,18,47,Pay-By-Space,29
2023-10-16,19,34,Gold Permit,141
2023-10-16,19,34,Gold Permit,127
2023-10-16,19,34,Gold Permit,1
2023-10-16,19,34,Orange Permit,138
2023-10-16,19,34,Orange Permit,74
2023-10-16,19,34,Purple Permit,30
2023-10-16,19,34,Pay-By-Space,30
2023-10-16,20,37,Gold Permit,153
2023-10-16,20,37,Gold Permit,139
2023-10-16,20,37,Gold Permit,6
2023-10-16,20,37,Orange Permit,146
2023-10-16,20,37,Orange Permit,87
2023-10-16,20,37,Purple Permit,32
2023-10-16,20,37,Pay-By-Space,33
2023-10-16,21,8,Gold Permit,156
2023-10-16,21,8,Gold Permit,146
2023-10-16,21,8,Gold Permit,6
2023-10-16,21,8,Orange Permit,150
2023-10-16,21,8,Orange Permit,88
2023-10-16,21,8,Purple Permit,35
2023-10-16,21,8,Pay-By-Space,34
2023-10-16,21,28,Gold Permit,157
2023-10-16,21,28,Gold Permit,149
2023-10-16,21,28,Gold Permit,6
2023-10-16,21,28,Orange Permit,152
2023-10-16,21,28,Orange Permit,90
2023-10-16,21,28,Purple Permit,33
2023-10-16,21,28,Pay-By-Space,35
2023-10-16,21,36,Gold Permit,157
2023-10-16,21,36,Gold Permit,151
2023-10-16,21,36,Gold Permit,6
2023-10-16,21,36,Orange Permit,153
2023-10-16,21,36,Orange Permit,92
2023-10-16,21,36,Purple Permit,33
2023-10-16,21,36,Pay-By-Space,35
2023-10-16,21,47,Gold Permit,159
2023-10-16,21,47,Gold Permit,154
2023-10-16,21,47,Gold Permit,6
2023-10-16,21,47,Orange Permit,153
2023-10-16,21,47,Orange Permit,96
2023-10-16,21,47,Purple Permit,34
2023-10-16,21,47,Pay-By-Space,35
2023-10-16,22,7,Gold Permit,163
2023-10-16,22,7,Gold Permit,157
2023-10-16,22,7,Gold Permit,6
2023-10-16,22,7,Orange Permit,155
2023-10-16,22,7,Orange Permit,100
2023-10-16,22,7,Purple Permit,34
2023-10-16,22,7,Pay-By-Space,36
